500	9806
1	346
1	494
1	334
4	269
4	396
5	8
3	121
4	105
1	405
9	14
11	244
5	489
10	458
6	348
14	439
14	111
7	211
8	126
13	465
5	394
10	328
3	351
7	65
10	79
17	101
22	245
22	163
3	347
26	274
16	444
2	417
31	209
18	33
2	173
10	155
27	396
32	398
26	364
18	209
21	107
9	210
11	286
30	486
2	110
6	474
31	181
5	139
46	207
10	334
35	452
27	278
12	426
44	246
4	331
15	212
38	384
9	440
42	282
55	68
53	448
32	25
17	77
37	123
28	275
9	142
26	342
14	63
1	87
28	285
29	67
25	171
68	350
29	487
23	224
60	101
37	401
11	140
20	286
12	464
65	179
38	386
26	155
63	289
2	357
75	432
8	404
43	204
24	88
21	340
29	220
85	76
42	212
93	51
37	433
72	368
95	455
32	288
52	17
97	199
12	469
6	305
38	44
37	48
70	103
7	365
20	61
104	482
79	7
70	484
4	500
48	45
16	5
87	240
91	247
21	156
77	272
64	45
25	435
96	154
30	457
81	399
116	432
13	251
70	359
31	98
74	460
111	386
113	494
66	457
69	380
46	453
72	131
112	467
112	388
44	316
16	262
55	65
1	362
39	359
50	333
24	386
38	395
89	114
10	307
135	67
118	324
112	7
131	41
65	214
123	402
59	486
53	97
99	422
55	18
130	287
109	459
110	407
123	285
6	208
43	365
136	362
77	297
32	197
30	325
141	498
40	104
137	175
13	373
43	262
61	93
76	121
169	248
11	456
106	451
133	92
10	260
73	127
89	283
43	9
38	124
46	179
115	328
84	45
131	93
39	249
128	160
149	312
95	129
113	238
48	335
142	75
139	279
171	376
23	176
13	83
104	198
174	214
99	236
150	451
70	475
179	123
83	303
46	161
65	387
88	197
140	332
143	441
89	279
116	243
101	371
35	165
125	410
182	69
214	100
26	162
81	4
154	152
35	199
143	435
7	105
112	470
155	176
109	261
87	186
219	158
223	274
136	341
65	431
106	285
38	452
51	419
62	282
100	266
196	144
156	367
58	478
219	464
228	460
179	80
31	454
47	361
204	302
91	253
18	201
202	315
37	295
133	145
204	479
235	349
40	139
147	403
62	253
231	246
93	498
216	99
107	275
157	69
219	232
236	356
38	366
115	462
33	3
46	195
5	277
188	77
207	383
49	307
137	248
141	288
100	146
126	370
197	137
228	222
266	183
234	73
63	406
243	67
66	307
138	106
145	435
215	298
168	171
187	54
239	240
210	258
35	147
154	185
63	103
239	86
39	19
230	99
34	276
144	490
16	251
248	252
183	485
70	309
263	320
64	215
187	62
38	436
140	257
119	149
125	395
212	446
272	270
100	353
98	473
127	485
257	120
272	213
122	198
248	154
70	312
153	327
147	425
268	376
293	176
89	95
10	57
169	206
216	472
124	476
58	66
192	4
258	221
105	427
76	94
265	351
141	426
174	336
100	300
8	492
12	326
314	356
315	470
211	118
67	60
283	320
284	320
228	143
173	459
338	240
83	323
158	132
341	423
178	267
331	255
72	317
266	170
99	20
116	499
91	132
205	218
34	311
290	431
18	110
185	416
286	321
244	466
76	496
338	306
179	308
209	333
320	463
170	90
173	71
125	292
367	397
75	203
360	272
211	377
91	390
72	493
165	241
71	218
51	358
35	227
301	74
149	153
277	414
223	148
42	47
27	182
213	287
60	393
11	389
213	391
338	273
2	330
327	424
170	421
314	164
125	322
311	256
176	318
377	217
214	235
252	190
330	82
154	420
243	178
277	411
321	193
239	194
63	491
358	319
31	447
391	208
55	108
31	429
17	242
340	296
170	418
233	347
158	172
80	22
21	200
7	256
157	471
58	160
244	355
368	281
324	413
57	488
230	310
254	248
259	408
393	434
405	385
273	259
142	490
408	375
390	36
360	497
174	167
393	345
392	405
149	271
431	339
105	354
365	226
365	304
425	313
392	191
346	166
265	363
389	400
18	409
278	428
205	438
284	477
4	177
108	495
261	229
186	378
304	117
82	468
270	180
44	461
139	337
234	299
60	445
220	78
391	481
453	369
224	372
172	280
218	450
168	151
250	166
430	392
198	102
139	382
399	381
90	237
21	189
137	134
407	294
172	291
410	483
6	412
211	437
121	329
174	415
357	443
154	159
282	225
213	184
26	343
384	352
157	480
170	264
471	344
150	56
35	379
412	449
59	442
364	374
160	258
224	285
267	294
442	10
298	206
340	377
263	248
123	162
322	52
83	183
12	16
11	191
384	53
455	375
406	183
129	228
480	227
381	426
150	155
214	461
138	360
168	94
381	320
275	52
97	283
227	347
400	415
282	40
71	373
196	115
90	309
485	366
235	345
148	335
41	338
490	387
339	88
108	160
121	308
1	28
458	114
491	198
363	143
397	326
263	279
306	148
427	235
92	6
156	35
482	495
447	242
334	182
272	162
305	30
34	85
378	89
398	88
306	181
144	35
420	351
112	182
58	269
288	355
152	461
244	357
401	160
62	160
254	131
272	397
1	224
284	340
200	333
304	373
388	168
296	276
141	410
44	125
147	342
362	170
307	172
320	378
262	311
170	490
205	122
351	421
469	90
452	30
445	476
433	73
98	405
107	277
471	87
93	388
113	350
319	131
76	455
468	250
370	192
452	75
220	266
447	474
115	473
5	1
73	319
412	154
14	386
57	363
351	425
169	385
413	270
288	446
274	437
15	368
359	441
268	171
385	332
391	166
99	414
215	197
344	372
61	341
437	34
456	457
11	350
50	432
278	203
482	58
124	102
175	123
11	231
260	473
420	22
316	150
218	144
247	366
198	336
106	50
245	79
132	437
327	51
481	437
101	238
35	282
73	414
242	75
187	208
480	321
300	246
227	32
463	381
218	387
188	211
58	95
252	191
456	183
388	458
13	11
445	462
266	118
168	314
126	84
196	105
354	332
261	378
419	422
274	423
384	220
464	304
26	418
28	431
404	84
150	162
187	419
396	388
368	183
363	440
328	207
61	78
444	201
406	31
177	319
74	459
408	66
475	393
337	423
51	247
165	143
134	294
67	163
485	380
173	367
405	204
306	195
253	63
258	204
209	320
112	152
5	297
291	8
270	488
380	440
55	170
263	104
190	491
276	134
424	422
224	341
142	488
76	192
498	455
177	357
401	367
57	44
154	329
281	370
263	142
31	463
451	354
433	328
272	321
391	153
177	350
366	386
22	442
177	307
163	467
453	61
118	294
403	279
57	334
425	57
436	71
457	180
134	337
248	182
394	160
83	3
156	119
422	296
57	187
138	307
403	431
13	187
61	159
67	337
270	481
251	52
64	30
118	205
450	12
224	114
174	351
281	92
453	342
321	174
92	80
315	388
252	31
193	492
492	56
221	395
225	291
392	79
326	281
464	84
458	159
248	349
59	208
132	60
180	447
166	205
337	246
283	442
297	375
203	470
312	85
292	252
374	98
388	479
200	50
500	288
166	141
116	226
364	45
381	208
361	250
434	347
69	52
446	22
2	387
425	468
449	48
37	173
350	198
418	367
493	34
457	218
298	444
265	325
435	219
260	495
5	187
9	106
128	60
429	143
83	110
383	103
468	15
431	384
35	205
339	439
149	237
157	200
330	474
307	306
251	18
24	346
66	81
450	102
491	144
416	446
472	245
474	309
227	296
279	240
458	81
110	399
372	362
376	261
382	420
225	142
88	233
453	343
217	306
421	193
428	106
346	70
49	308
269	97
188	433
68	286
204	447
136	32
2	351
219	314
94	394
412	80
90	430
352	268
347	424
263	53
313	291
452	11
411	471
481	487
177	206
419	268
463	7
424	469
211	146
278	277
251	128
399	217
465	139
317	293
58	84
456	470
348	10
453	497
100	490
230	348
284	401
403	89
449	353
195	315
235	428
436	153
423	437
127	192
21	361
431	320
136	53
387	202
339	313
130	417
145	276
275	91
35	73
154	81
89	429
237	289
178	149
334	214
95	295
176	153
399	404
339	147
116	221
317	359
421	250
19	86
255	94
285	172
184	441
21	40
222	66
317	387
208	461
171	89
200	488
33	96
337	8
173	497
481	326
450	360
294	378
179	16
120	60
299	91
422	34
454	155
478	450
272	417
326	20
136	369
188	229
326	330
372	184
124	291
397	265
325	170
257	453
194	380
150	410
266	429
433	116
353	310
360	383
149	268
130	253
208	110
425	314
92	438
409	182
140	144
11	18
194	28
212	271
442	45
199	268
310	309
73	419
213	315
160	290
101	67
285	57
356	457
258	390
7	84
182	216
158	64
223	417
414	290
354	96
284	271
73	110
194	400
458	410
251	412
314	214
223	326
92	296
376	89
482	31
386	209
261	311
210	24
77	218
17	320
283	427
379	319
327	31
286	449
340	99
475	268
242	53
484	66
377	374
51	42
343	355
222	332
44	154
315	118
101	492
406	295
359	37
173	304
196	480
167	248
303	192
148	480
116	321
492	350
70	163
457	49
336	407
147	285
33	243
482	213
39	433
162	202
347	166
102	74
366	61
253	133
227	134
94	70
20	423
262	322
234	2
428	268
369	315
396	409
58	4
46	26
119	155
4	74
269	290
395	137
272	194
171	485
396	408
394	29
22	115
451	207
193	40
317	94
370	94
185	391
17	407
100	475
481	54
25	22
322	389
72	162
30	222
154	31
355	432
116	466
370	5
390	200
138	89
275	4
411	114
31	195
173	118
492	171
18	452
261	434
462	446
372	280
204	307
341	275
282	160
155	459
296	125
52	149
131	37
204	480
84	361
466	402
86	113
361	154
300	56
119	10
282	415
363	284
378	495
49	266
190	18
164	243
285	286
12	142
27	168
300	161
393	176
53	294
452	34
371	393
152	121
147	263
436	250
103	161
281	455
430	131
156	432
51	18
195	493
291	80
14	341
248	347
94	323
69	310
263	60
443	247
311	60
303	16
414	412
205	59
159	243
79	43
354	67
15	145
408	334
316	442
148	118
292	303
123	346
197	123
111	106
57	76
495	173
448	137
70	328
276	322
405	230
269	216
294	90
12	375
250	17
120	485
317	61
431	184
401	248
226	491
188	325
144	365
142	344
357	39
58	200
210	455
431	446
339	180
83	371
291	460
267	370
411	311
438	203
457	379
26	83
387	481
250	105
1	293
403	76
404	444
361	426
159	389
330	269
109	42
392	316
356	45
182	72
304	35
365	383
152	130
120	289
18	437
386	337
376	236
109	495
141	159
367	179
68	288
176	200
5	419
495	70
270	433
238	228
288	78
179	107
86	183
177	195
128	284
50	151
344	463
114	111
297	493
455	135
405	173
495	127
89	6
495	245
318	392
57	222
258	446
132	149
391	174
483	445
139	257
263	177
201	473
145	21
435	108
179	438
393	63
489	254
101	311
60	457
75	118
314	130
19	186
273	58
152	433
500	374
343	368
110	248
304	390
218	477
333	439
350	468
49	334
384	476
190	386
262	93
446	200
329	112
282	122
248	314
280	454
142	368
439	210
309	272
265	70
261	314
368	3
184	108
144	95
83	470
340	96
165	207
250	225
406	180
364	195
271	205
177	424
304	465
36	150
378	53
487	494
454	490
330	91
425	15
475	381
438	336
14	348
5	193
440	370
65	1
293	84
153	219
68	460
114	404
432	203
399	373
157	347
183	307
186	277
397	120
284	294
12	363
46	112
420	78
274	96
164	317
305	347
135	105
279	427
95	197
186	33
148	312
178	82
495	335
177	22
255	472
407	416
312	404
153	28
153	417
217	69
53	466
205	87
118	63
161	167
10	332
422	396
479	378
345	11
277	368
407	114
417	490
306	126
27	315
288	44
360	151
295	180
141	380
160	133
49	271
467	300
329	425
