50	586
1	17
1	9
3	4
4	36
2	20
1	28
4	45
6	27
1	13
3	34
1	36
4	47
1	8
2	49
3	21
14	5
16	48
8	48
13	2
8	35
7	6
17	42
9	25
10	5
22	9
17	11
10	21
19	45
16	7
22	46
3	32
26	16
7	50
15	4
7	43
33	32
5	44
6	31
19	24
2	38
17	37
5	29
31	41
39	34
19	40
7	18
38	23
22	12
33	30
28	22
27	41
44	29
31	46
16	47
48	45
33	43
38	20
16	39
36	31
5	33
33	2
6	8
7	39
44	22
27	10
47	30
35	3
30	20
32	2
31	11
48	44
44	46
13	19
32	43
14	1
28	49
2	7
17	4
47	33
3	14
43	15
7	32
40	37
50	24
30	11
37	45
8	45
38	37
7	10
44	18
40	44
43	12
25	23
20	39
9	19
41	13
46	41
6	37
13	23
41	15
49	50
46	21
17	46
27	17
12	24
2	29
38	18
45	25
31	39
33	19
49	9
48	31
5	41
6	12
3	15
10	6
42	21
37	35
29	13
29	17
25	22
13	9
50	4
31	9
5	19
15	8
39	28
5	42
20	7
30	45
50	40
29	36
4	42
32	47
44	6
23	11
46	19
9	16
22	21
33	26
6	47
23	10
39	33
43	23
20	42
6	33
36	5
4	20
18	23
31	40
8	17
21	44
46	4
18	26
50	33
13	17
1	16
26	23
41	14
3	10
14	13
43	50
34	7
46	15
21	7
36	40
18	31
21	24
18	27
38	9
25	39
16	46
11	25
14	50
30	40
11	32
35	11
41	40
1	40
4	16
47	28
7	30
5	8
47	43
18	1
5	45
14	44
45	27
40	33
29	8
25	49
20	29
11	33
33	20
35	49
44	12
43	36
3	25
14	45
49	23
22	18
20	25
7	40
41	28
5	25
22	26
12	27
23	44
41	8
24	15
6	11
18	32
7	8
47	24
3	19
39	6
1	7
2	37
29	42
40	17
36	22
47	31
5	48
1	46
24	48
25	37
16	43
39	1
21	30
11	8
24	18
44	34
50	26
36	14
24	16
39	42
13	47
34	28
25	15
38	5
35	34
10	39
8	23
47	29
5	34
41	38
47	21
19	11
3	44
16	32
20	17
3	39
37	4
50	44
6	3
34	40
9	24
48	21
49	11
10	15
3	20
33	15
6	13
47	27
40	20
28	32
13	38
36	45
34	11
18	21
27	40
35	25
24	36
8	22
41	32
12	17
32	6
6	26
47	35
17	36
17	19
47	19
27	8
32	17
44	20
43	40
16	3
42	38
47	15
25	47
44	13
34	24
44	27
2	19
35	43
45	26
16	30
50	19
31	10
3	45
24	13
14	15
17	39
31	12
3	17
16	17
9	35
40	26
31	5
24	43
19	43
47	36
21	27
49	18
30	26
13	50
36	12
49	47
30	3
12	46
30	15
31	20
28	18
48	3
10	25
34	1
22	41
39	9
9	34
39	14
22	48
23	19
34	10
19	32
22	29
45	33
24	49
39	38
31	16
45	18
24	20
11	43
49	20
48	46
46	2
2	40
29	35
4	28
37	18
21	25
28	5
12	7
48	33
24	17
7	25
40	25
36	11
35	26
12	39
42	41
43	17
30	28
38	33
3	43
2	3
30	1
10	17
40	6
28	42
10	41
35	36
25	27
47	37
41	9
28	27
38	16
8	28
24	1
35	31
20	9
17	26
50	37
44	19
9	32
43	48
50	23
42	12
19	18
1	33
23	2
8	10
30	17
29	12
30	32
38	8
22	35
10	36
28	37
19	26
22	45
2	18
10	16
8	2
7	48
22	17
44	15
19	12
11	9
3	41
11	4
4	5
42	13
22	50
24	5
41	25
41	39
37	49
40	5
12	37
36	37
14	6
22	3
29	30
37	11
17	50
28	2
18	40
22	7
3	11
8	19
21	19
1	23
22	16
24	22
14	9
44	11
1	42
14	25
6	2
26	31
9	18
7	3
20	12
17	5
30	12
48	2
10	18
15	6
44	35
9	28
7	19
27	26
15	36
30	14
13	7
42	8
30	43
20	48
33	3
19	29
29	24
14	28
15	37
31	21
8	20
14	37
22	1
23	45
15	28
36	9
21	17
23	46
9	37
15	2
16	42
14	29
1	6
12	4
44	16
40	48
3	18
25	6
18	5
21	39
36	18
50	31
43	25
15	38
38	45
11	28
35	6
23	17
49	39
35	17
31	19
16	18
8	40
49	21
41	17
43	8
4	31
32	8
21	36
15	26
39	8
25	30
16	33
2	50
22	23
25	8
3	27
4	24
8	14
35	48
3	46
25	28
43	38
50	32
23	40
27	38
43	26
38	7
23	5
40	29
41	20
21	33
11	38
47	39
1	43
35	40
32	35
8	24
11	24
35	42
19	38
13	30
12	47
18	13
49	8
39	46
29	9
46	40
50	12
12	9
6	29
4	8
29	23
47	9
31	30
7	26
31	8
31	24
49	45
39	50
47	11
41	43
12	48
9	45
6	20
14	35
46	38
1	3
37	34
10	30
12	14
10	14
24	14
22	31
30	50
49	3
50	47
17	7
46	50
34	2
7	46
10	29
14	26
48	37
37	39
30	22
42	46
35	10
13	31
2	11
38	17
6	34
